Date,Hour,Rank,Topic,Volume
2019-01-08,11:04,4,#JungkookDay,317.655
2019-01-08,11:04,5,David Bowie,48.523
2019-01-08,11:04,6,Bonnaroo,15.652
2019-01-08,11:04,7,Trump Tower,43.041
2019-01-08,11:04,8,#PortfolioDay,0
2019-01-08,11:04,9,Natalia Veselnitskaya,20.535
2019-01-08,11:04,10,Al Washington,0
2019-01-08,11:34,1,#BoycottTrumpPrimeTime,64.321
2019-01-08,11:34,2,#TuesdayThoughts,91.632
2019-01-08,11:34,3,#TuesdayMotivation,44.975
2019-01-08,11:34,4,#JungkookDay,351.837
2019-01-08,11:34,5,David Bowie,51.732
2019-01-08,11:34,6,Bonnaroo,16.687
2019-01-08,11:34,7,#PortfolioDay,0
2019-01-08,11:34,8,Trump Tower,48.290
2019-01-08,11:34,9,Natalia Veselnitskaya,23.355
2019-01-08,11:34,10,Al Washington,0
2019-01-08,12:04,1,#BoycottTrumpPrimeTime,72.020
2019-01-08,12:04,2,#TuesdayThoughts,94.734
2019-01-08,12:04,3,#JungkookDay,382.444
2019-01-08,12:04,4,#TuesdayMotivation,46.795
2019-01-08,12:04,5,david bowie,54.770
2019-01-08,12:04,6,#txlege,0
2019-01-08,12:04,7,Bonnaroo,17.563
2019-01-08,12:04,8,Sears,12.908
2019-01-08,12:04,9,Trump Tower,52.844
2019-01-08,12:04,10,natalia veselnitskaya,26.465
2019-01-08,12:34,1,#BoycottTrumpPrimeTime,80.405
2019-01-08,12:34,2,#TuesdayThoughts,97.701
2019-01-08,12:34,3,David Bowie,57.802
2019-01-08,12:34,4,#JungkookDay,410.707
2019-01-08,12:34,5,#TuesdayMotivation,48.438
2019-01-08,12:34,6,#txlege,0
2019-01-08,12:34,7,Bonnaroo,18.518
2019-01-08,12:34,8,Sears,14.105
2019-01-08,12:34,9,Jared Polis,0
2019-01-08,12:34,10,Paul Manafort,15.731
2019-01-08,12:59,1,#BoycottTrumpPrimeTime,86.636
2019-01-08,12:59,2,#TuesdayThoughts,100.181
2019-01-08,12:59,3,David Bowie,60.559
2019-01-08,12:59,4,#JungkookDay,433.774
2019-01-08,12:59,5,#txlege,0
2019-01-08,12:59,6,#TuesdayMotivation,49.867
2019-01-08,12:59,7,Paul Manafort,20.636
2019-01-08,12:59,8,Bonnaroo,19.179
2019-01-08,12:59,9,Sears,15.092
2019-01-08,12:59,10,Jared Polis,0
2019-01-08,13:34,1,#BoycottTrumpPrimeTime,95.289
2019-01-08,13:34,2,Kliff Kingsbury,16.840
2019-01-08,13:34,3,#TuesdayThoughts,103.460
2019-01-08,13:34,4,Paul Manafort,27.852
2019-01-08,13:34,5,#NeverGonnaFallFor,0
2019-01-08,13:34,6,David Bowie,63.748
2019-01-08,13:34,7,#PortfolioDay,0
2019-01-08,13:34,8,#JungkookDay,462.923
2019-01-08,13:34,9,Sears,15.877
2019-01-08,13:34,10,Bonnaroo,19.711
2019-01-08,14:04,1,#BoycottTrumpPrimeTime,102.977
2019-01-08,14:04,2,Kliff Kingsbury,18.339
2019-01-08,14:04,3,#TuesdayThoughts,106.640
2019-01-08,14:04,4,Paul Manafort,32.740
2019-01-08,14:04,5,#PortfolioDay,0
2019-01-08,14:04,6,#NeverGonnaFallFor,0
2019-01-08,14:04,7,#TOTCHE,25.452
2019-01-08,14:04,8,David Bowie,66.171
2019-01-08,14:04,9,Arizona Cardinals,0
2019-01-08,14:04,10,Sears,16.418
2019-01-08,14:29,1,#BoycottTrumpPrimeTime,109.779
2019-01-08,14:29,2,Kliff Kingsbury,20.765
2019-01-08,14:29,3,#TuesdayThoughts,108.905
2019-01-08,14:29,4,#PortfolioDay,0
2019-01-08,14:29,5,Paul Manafort,36.722
2019-01-08,14:29,6,#NeverGonnaFallFor,0
2019-01-08,14:29,7,#TOTCHE,27.733
2019-01-08,14:29,8,David Bowie,68.472
2019-01-08,14:29,9,Arizona Cardinals,0
2019-01-08,14:29,10,Sears,17.063
2019-01-08,15:04,1,#BoycottTrumpPrimeTime,118.566
2019-01-08,15:04,2,Kliff Kingsbury,24.413
2019-01-08,15:04,3,#PortfolioDay,10.655
2019-01-08,15:04,4,#TuesdayThoughts,111.733
2019-01-08,15:04,5,Paul Manafort,41.744
2019-01-08,15:04,6,#TOTCHE,32.130
2019-01-08,15:04,7,#NeverGonnaFallFor,0
2019-01-08,15:04,8,David Bowie,70.880
2019-01-08,15:04,9,Arizona Cardinals,0
2019-01-08,15:04,10,Sean McVay,0
2019-01-08,15:34,1,#BoycottTrumpPrimeTime,127.656
2019-01-08,15:34,2,Kliff Kingsbury,27.212
2019-01-08,15:34,3,#PortfolioDay,12.901
2019-01-08,15:34,4,#WhereAreThePesos,0
2019-01-08,15:34,5,#AEWRally,0
2019-01-08,15:34,6,#TuesdayThoughts,114.297
2019-01-08,15:34,7,Bruce Arians,0
2019-01-08,15:34,8,Paul Manafort,46.326
2019-01-08,15:34,9,Texas Tech,0
2019-01-08,15:34,10,Steve Schmidt,0
2019-01-08,16:04,1,#BoycottTrumpPrimeTime,136.652
2019-01-08,16:04,2,#AEWRally,0
2019-01-08,16:04,3,Kliff Kingsbury,28.467
2019-01-08,16:04,4,#PortfolioDay,15.064
2019-01-08,16:04,5,Bruce Arians,10.784
2019-01-08,16:04,6,#WhereAreThePesos,0
2019-01-08,16:04,7,Chris Jericho,0
2019-01-08,16:04,8,#DoubleOrNothing,0
2019-01-08,16:04,9,Texas Tech,0
2019-01-08,16:04,10,Paul Manafort,50.566
2019-01-08,16:34,1,#BoycottTrumpPrimeTime,147.011
2019-01-08,16:34,2,#AEWRally,0
2019-01-08,16:34,3,Kliff Kingsbury,29.884
2019-01-08,16:34,4,#PortfolioDay,17.812
2019-01-08,16:34,5,Bruce Arians,12.052
2019-01-08,16:34,6,#DoubleOrNothing,0
2019-01-08,16:34,7,Chris Jericho,0
2019-01-08,16:34,8,#TrumpAddress,10.350
2019-01-08,16:34,9,Paul Manafort,54.573
2019-01-08,16:34,10,Texas Tech,0
2019-01-08,17:04,1,#BoycottTrumpPrimeTime,155.855
2019-01-08,17:04,2,#AEWRally,0
2019-01-08,17:04,3,#PortfolioDay,21.144
2019-01-08,17:04,4,Kliff Kingsbury,30.490
2019-01-08,17:04,5,#TrumpAddress,12.498
2019-01-08,17:04,6,Bruce Arians,13.336
2019-01-08,17:04,7,#DoubleOrNothing,0
2019-01-08,17:04,8,Chris Jericho,0
2019-01-08,17:04,9,Manafort,172.899
2019-01-08,17:04,10,Savage Life,0
2019-01-08,17:34,1,#BoycottTrumpPrimeTime,168.125
2019-01-08,17:34,2,#PortfolioDay,24.456
2019-01-08,17:34,3,#AEWRally,0
2019-01-08,17:34,4,#TrumpAddress,15.871
2019-01-08,17:34,5,Kliff Kingsbury,31.512
2019-01-08,17:34,6,Bruce Arians,14.409
2019-01-08,17:34,7,#WhereAreThePesos,12.781
2019-01-08,17:34,8,Chris Jericho,0
2019-01-08,17:34,9,Kellyanne Conway,41.740
2019-01-08,17:34,10,Savage Life,0
2019-01-08,18:04,1,#BoycottTrumpPrimeTime,178.399
2019-01-08,18:04,2,#TrumpAddress,20.518
2019-01-08,18:04,3,#PortfolioDay,27.957
2019-01-08,18:04,4,#AEWRally,0
2019-01-08,18:04,5,Kliff Kingsbury,31.993
2019-01-08,18:04,6,Bruce Arians,15.276
2019-01-08,18:04,7,#WhereAreThePesos,15.112
2019-01-08,18:04,8,Cam Reddish,0
2019-01-08,18:04,9,Chris Jericho,0
2019-01-08,18:04,10,Kellyanne Conway,47.245
2019-01-08,18:34,1,#SDLive,15.690
2019-01-08,18:34,2,#BoycottTrumpPrimeTime,191.914
2019-01-08,18:34,3,#TrumpAddress,26.642
2019-01-08,18:34,4,#PortfolioDay,31.680
2019-01-08,18:34,5,Daniel Bryan,0
2019-01-08,18:34,6,#LohanBeachClub,0
2019-01-08,18:34,7,Bruce Arians,17.336
2019-01-08,18:34,8,Kliff Kingsbury,32.673
2019-01-08,18:34,9,Kellyanne Conway,52.637
2019-01-08,18:34,10,Savage Life,0
2019-01-08,19:04,1,#TrumpAddress,36.737
2019-01-08,19:04,2,#SDLive,23.169
2019-01-08,19:04,3,#BoycottTrumpPrimeTime,206.021
2019-01-08,19:04,4,#LohanBeachClub,0
2019-01-08,19:04,5,#PortfolioDay,35.315
2019-01-08,19:04,6,Landry Shamet,0
2019-01-08,19:04,7,Daniel Bryan,0
2019-01-08,19:04,8,Jim Chaney,0
2019-01-08,19:04,9,Oval Office,118.102
2019-01-08,19:04,10,Kliff Kingsbury,32.980
2019-01-08,19:34,1,#TrumpAddress,131.471
2019-01-08,19:34,2,#PresidentialAddress,31.506
2019-01-08,19:34,3,#SDLive,29.779
2019-01-08,19:34,4,#BoycottTrumpPrimeTime,221.944
2019-01-08,19:34,5,Oval Office,141.395
2019-01-08,19:34,6,Chuck Schumer,68.219
2019-01-08,19:34,7,#LohanBeachClub,10.388
2019-01-08,19:34,8,Chuck and Nancy,21.527
2019-01-08,19:34,9,Pelosi and Schumer,24.495
2019-01-08,19:34,10,Schumer and Pelosi,11.159
2019-01-08,20:04,1,#TrumpAddress,191.352
2019-01-08,20:04,2,#PresidentialAddress,56.652
2019-01-08,20:04,3,#SDLive,37.530
2019-01-08,20:04,4,Oval Office,158.684
2019-01-08,20:04,5,#TrumpSpeech,0
2019-01-08,20:04,6,#BoycottTrumpPrimeTime,228.728
2019-01-08,20:04,7,Chuck and Nancy,37.277
2019-01-08,20:04,8,Chuck Schumer,92.747
2019-01-08,20:04,9,Pelosi and Schumer,36.594
2019-01-08,20:04,10,Schumer and Pelosi,17.337
2019-01-08,20:34,1,#TrumpAddress,231.339
2019-01-08,20:34,2,#PresidentialAddress,70.912
2019-01-08,20:34,3,#SDLive,40.994
2019-01-08,20:34,4,#TrumpSpeech,10.807
2019-01-08,20:34,5,Oval Office,178.527
2019-01-08,20:34,6,#BoycottTrumpPrimeTime,233.896
2019-01-08,20:34,7,Chuck and Nancy,46.921
2019-01-08,20:34,8,Chuck Schumer,109.026
2019-01-08,20:34,9,Pelosi and Schumer,44.046
2019-01-08,20:34,10,Nerlens Noel,0
2019-01-08,21:04,1,#TrumpAddress,264.008
2019-01-08,21:04,2,#PresidentialAddress,80.673
2019-01-08,21:04,3,#SDLive,42.787
2019-01-08,21:04,4,#TrumpSpeech,13.980
2019-01-08,21:04,5,Oval Office,188.768
2019-01-08,21:04,6,#BoycottTrumpPrimeTime,236.354
2019-01-08,21:04,7,Chuck and Nancy,53.951
2019-01-08,21:04,8,Wiggins,0
2019-01-08,21:04,9,Pelosi and Schumer,47.626
2019-01-08,21:04,10,Chuck Schumer,116.728
2019-01-08,21:29,1,#TrumpAddress,284.093
2019-01-08,21:29,2,#PresidentialAddress,86.346
2019-01-08,21:29,3,#SDLive,43.992
2019-01-08,21:29,4,#TrumpSpeech,15.869
2019-01-08,21:29,5,Oval Office,197.604
2019-01-08,21:29,6,#BoycottTrumpPrimeTime,238.933
2019-01-08,21:29,7,Chuck and Nancy,58.961
2019-01-08,21:29,8,Andrew Wiggins,0
2019-01-08,21:29,9,Nerlens Noel,10.000
2019-01-08,21:29,10,NC State,0
2019-01-08,22:04,1,#TrumpAddress,307.915
2019-01-08,22:04,2,#PresidentialAddress,92.123
2019-01-08,22:04,3,#TrumpSpeech,17.951
2019-01-08,22:04,4,#SDLive,45.124
2019-01-08,22:04,5,Oval Office,211.846
2019-01-08,22:04,6,#BoycottTrumpPrimeTime,241.471
2019-01-08,22:04,7,Chuck and Nancy,64.329
2019-01-08,22:04,8,Nerlens Noel,11.249
2019-01-08,22:04,9,Andrew Wiggins,0
2019-01-08,22:04,10,NC State,0
2019-01-08,22:34,1,#TrumpAddress,323.384
2019-01-08,22:34,2,#PresidentialAddress,96.307
2019-01-08,22:34,3,#TrumpSpeech,19.321
2019-01-08,22:34,4,#SDLive,46.359
2019-01-08,22:34,5,Oval Office,222.201
2019-01-08,22:34,6,Chuck and Nancy,67.568
2019-01-08,22:34,7,Nerlens Noel,11.963
2019-01-08,22:34,8,#LohanBeachClub,13.119
2019-01-08,22:34,9,Andrew Wiggins,0
2019-01-08,22:34,10,NC State,0
2019-01-08,23:03,1,#TrumpAddress,335.535
2019-01-08,23:03,2,#PresidentialAddress,99.484
2019-01-08,23:03,3,#TrumpSpeech,20.523
2019-01-08,23:03,4,#SDLive,47.126
2019-01-08,23:03,5,Oval Office,229.175
2019-01-08,23:03,6,#JumpinOnAJet,0
2019-01-08,23:03,7,Chuck and Nancy,69.764
2019-01-08,23:03,8,Nerlens Noel,12.589
2019-01-08,23:03,9,Andrew Wiggins,0
2019-01-08,23:03,10,NC State,0
2019-01-08,23:34,1,#TrumpAddress,346.116
2019-01-08,23:34,2,#PresidentialAddress,102.175
2019-01-08,23:34,3,#TrumpSpeech,21.871
2019-01-08,23:34,4,#JumpinOnAJet,0
2019-01-08,23:34,5,#SDLive,47.798
2019-01-08,23:34,6,Oval Office,235.748
2019-01-08,23:34,7,Nerlens Noel,13.090
2019-01-08,23:34,8,Chuck and Nancy,71.813
2019-01-08,23:34,9,Andrew Wiggins,0
2019-01-08,23:34,10,Chuck Schumer,137.533
2019-01-09,00:03,1,#TrumpAddress,354.162
2019-01-09,00:03,2,#PresidentialAddress,104.229
2019-01-09,00:03,3,#TrumpSpeech,22.783
2019-01-09,00:03,4,#JumpinOnAJet,0
2019-01-09,00:03,5,#SDLive,48.464
2019-01-09,00:03,6,Oval Office,239.674
2019-01-09,00:03,7,Nerlens Noel,13.463
2019-01-09,00:03,8,Chuck and Nancy,73.433
2019-01-09,00:03,9,Andrew Wiggins,0
2019-01-09,00:03,10,Chuck Schumer,138.820
2019-01-09,00:34,1,#TrumpAddress,361.134
2019-01-09,00:34,2,#PresidentialAddress,105.925
2019-01-09,00:34,3,#TrumpSpeech,23.573
2019-01-09,00:34,4,#JumpinOnAJet,0
2019-01-09,00:34,5,#SDLive,49.044
2019-01-09,00:34,6,Nerlens Noel,13.794
2019-01-09,00:34,7,Chuck and Nancy,74.487
2019-01-09,00:34,8,Andrew Wiggins,0
2019-01-09,00:34,9,Happy Founders,0
2019-01-09,00:34,10,Chuck Schumer,140.586
2019-01-09,01:03,1,#TrumpAddress,366.964
2019-01-09,01:03,2,#PresidentialAddress,107.370
2019-01-09,01:03,3,#JumpinOnAJet,0
2019-01-09,01:03,4,#TrumpSpeech,24.168
2019-01-09,01:03,5,#ThenIJoinedTwitter,0
2019-01-09,01:03,6,Nerlens Noel,14.113
2019-01-09,01:03,7,Chuck and Nancy,75.448
2019-01-09,01:03,8,Andrew Wiggins,0
2019-01-09,01:03,9,Happy Founders,0
2019-01-09,01:03,10,Chuck Schumer,141.361
2019-01-09,01:34,1,#ThenIJoinedTwitter,0
2019-01-09,01:34,2,#JumpinOnAJet,0
2019-01-09,01:34,3,#TrumpSpeech,24.718
2019-01-09,01:34,4,#Askdavido,0
2019-01-09,01:34,5,nerlens noel,14.411
2019-01-09,01:34,6,Chuck and Nancy,76.500
2019-01-09,01:34,7,#BAFTA,0
2019-01-09,01:34,8,happy founders,0
2019-01-09,01:34,9,Andrew Wiggins,0
2019-01-09,01:34,10,Trauma Center,0
2019-01-09,02:04,1,#thenijoinedtwitter,0
2019-01-09,02:04,2,#JumpinOnAJet,0
2019-01-09,02:04,3,#Askdavido,0
2019-01-09,02:04,4,#TrumpSpeech,25.282
2019-01-09,02:04,5,#BAFTA,0
2019-01-09,02:04,6,Nerlens Noel,14.690
2019-01-09,02:04,7,Trauma Center,0
2019-01-09,02:04,8,Andrew Wiggins,0
2019-01-09,02:04,9,Happy Founders,0
2019-01-09,02:04,10,Ryan Reaves,0
2019-01-09,02:34,1,#ThenIJoinedTwitter,0
2019-01-09,02:34,2,#Askdavido,0
2019-01-09,02:34,3,#JumpinOnAJet,0
2019-01-09,02:34,4,#TrumpSpeech,26.007
2019-01-09,02:34,5,#HALAHALA,0
2019-01-09,02:34,6,Nerlens Noel,14.885
2019-01-09,02:34,7,Trauma Center,0
2019-01-09,02:34,8,Andrew Wiggins,0
2019-01-09,02:34,9,Happy Founders,0
2019-01-09,02:34,10,Ann Marie,0
2019-01-09,03:04,1,#ThenIJoinedTwitter,0
2019-01-09,03:04,2,#Askdavido,0
2019-01-09,03:04,3,#JumpinOnAJet,0
2019-01-09,03:04,4,#HALAHALA,0
2019-01-09,03:04,5,#BAFTA,0
2019-01-09,03:04,6,Trauma Center,0
2019-01-09,03:04,7,Nerlens Noel,15.085
2019-01-09,03:04,8,Happy Founders,0
2019-01-09,03:04,9,Ann Marie,0
2019-01-09,03:04,10,Ryan Reaves,0
2019-01-09,03:34,1,#ThenIJoinedTwitter,0
2019-01-09,03:34,2,#DNA600M,33.658
2019-01-09,03:34,3,#Askdavido,11.201
2019-01-09,03:34,4,#Chungha1stWin,0
2019-01-09,03:34,5,#halahala,0
2019-01-09,03:34,6,Trauma Center,0
2019-01-09,03:34,7,Happy Founders,0
2019-01-09,03:34,8,Hear Me Roar,0
2019-01-09,03:34,9,Older,100.136
2019-01-09,03:34,10,Ann Marie,0
2019-01-09,04:04,1,#ThenIJoinedTwitter,0
2019-01-09,04:04,2,#DNA600M,87.168
2019-01-09,04:04,3,#Chungha1stWin,15.005
2019-01-09,04:04,4,#Askdavido,12.210
2019-01-09,04:04,5,#HALAHALA,10.112
2019-01-09,04:04,6,Rod Rosenstein,0
2019-01-09,04:04,7,Coamo,0
2019-01-09,04:04,8,Trauma Center,0
2019-01-09,04:04,9,Hear Me Roar,0
2019-01-09,04:04,10,Charlestown,0
2019-01-09,04:34,1,#ThenIJoinedTwitter,0
2019-01-09,04:34,2,#DNA600M,126.390
2019-01-09,04:34,3,#WednesdayMotivation,17.177
2019-01-09,04:34,4,#wednesdaythoughts,0
2019-01-09,04:34,5,#Chungha1stWin,25.070
2019-01-09,04:34,6,Rod Rosenstein,0
2019-01-09,04:34,7,Coamo,0
2019-01-09,04:34,8,Hear Me Roar,0
2019-01-09,04:34,9,Older,99.954
2019-01-09,04:34,10,Trauma Center,0
2019-01-09,05:04,1,#ThenIJoinedTwitter,0
2019-01-09,05:04,2,#WednesdayMotivation,18.459
2019-01-09,05:04,3,#DNA600M,155.111
2019-01-09,05:04,4,#wednesdaythoughts,0
2019-01-09,05:04,5,Rod Rosenstein,0
2019-01-09,05:04,6,#BoughtAtTheFleaMarket,0
2019-01-09,05:04,7,What Kind of Savior Is He,0
2019-01-09,05:04,8,Hear Me Roar,0
2019-01-09,05:04,9,Phi Beta Sigma Fraternity,0
2019-01-09,05:04,10,Coamo,0
2019-01-09,05:29,1,#ThenIJoinedTwitter,0
2019-01-09,05:29,2,#WednesdayMotivation,19.634
2019-01-09,05:29,3,#DNA600M,175.652
2019-01-09,05:29,4,Rod Rosenstein,0
2019-01-09,05:29,5,#wednesdaythoughts,0
2019-01-09,05:29,6,#LawEnforcementAppreciationDay,0
2019-01-09,05:29,7,What Kind of Savior Is He,0
2019-01-09,05:29,8,Happy Founders,0
2019-01-09,05:29,9,Phi Beta Sigma Fraternity,0
2019-01-09,05:29,10,Hear Me Roar,0
2019-01-09,06:02,1,Rod Rosenstein,12.567
2019-01-09,06:02,2,#ThenIJoinedTwitter,0
2019-01-09,06:02,3,#WednesdayMotivation,21.200
2019-01-09,06:02,4,#LawEnforcementAppreciationDay,0
2019-01-09,06:02,5,#wednesdaythoughts,0
2019-01-09,06:02,6,#DNA600M,202.942
2019-01-09,06:02,7,William Barr,0
2019-01-09,06:02,8,Happy Founders,0
2019-01-09,06:02,9,Phi Beta Sigma Fraternity,0
2019-01-09,06:02,10,What Kind of Savior Is He,0
2019-01-09,06:32,1,#LawEnforcementAppreciationDay,0
2019-01-09,06:32,2,#TheLiesWeAllTellOurselves,0
2019-01-09,06:32,3,Rod Rosenstein,17.335
2019-01-09,06:32,4,#WednesdayMotivation,22.800
2019-01-09,06:32,5,#ThenIJoinedTwitter,0
2019-01-09,06:32,6,#wednesdaythoughts,0
2019-01-09,06:32,7,William Barr,0
2019-01-09,06:32,8,Happy Founders,0
2019-01-09,06:32,9,Phi Beta Sigma Fraternity,0
2019-01-09,06:32,10,NB 101,0
2019-01-09,07:07,1,#WednesdayWisdom,54.346
2019-01-09,07:07,2,#LawEnforcementAppreciationDay,0
2019-01-09,07:07,3,#TheLiesWeAllTellOurselves,0
2019-01-09,07:07,4,#WednesdayMotivation,24.779
2019-01-09,07:07,5,Rod Rosenstein,22.938
2019-01-09,07:07,6,#wednesdaythoughts,10.050
2019-01-09,07:07,7,Justice Department,17.104
2019-01-09,07:07,8,Happy Founders,0
2019-01-09,07:07,9,William Barr,0
2019-01-09,07:07,10,Phi Beta Sigma Fraternity,0
2019-01-09,07:32,1,#WednesdayWisdom,57.698
2019-01-09,07:32,2,#LawEnforcementAppreciationDay,0
2019-01-09,07:32,3,#TheLiesWeAllTellOurselves,0
2019-01-09,07:32,4,#WednesdayMotivation,26.157
2019-01-09,07:32,5,#wednesdaythoughts,10.759
2019-01-09,07:32,6,Rod Rosenstein,27.105
2019-01-09,07:32,7,Justice Department,17.906
2019-01-09,07:32,8,Happy Founders,0
2019-01-09,07:32,9,Eric Reid,0
2019-01-09,07:32,10,William Barr,0
2019-01-09,08:07,1,#LawEnforcementAppreciationDay,0
2019-01-09,08:07,2,#WednesdayWisdom,62.389
2019-01-09,08:07,3,#TheLiesWeAllTellOurselves,0
2019-01-09,08:07,4,#WednesdayMotivation,27.962
2019-01-09,08:07,5,#wednesdaythoughts,11.879
2019-01-09,08:07,6,Rod Rosenstein,32.730
2019-01-09,08:07,7,Happy Founders,0
2019-01-09,08:07,8,Justice Department,18.493
2019-01-09,08:07,9,William Barr,0
2019-01-09,08:07,10,Eric Reid,0
2019-01-09,08:32,1,#LawEnforcementAppreciationDay,0
2019-01-09,08:32,2,#WednesdayWisdom,65.734
2019-01-09,08:32,3,#TheLiesWeAllTellOurselves,0
2019-01-09,08:32,4,#WednesdayMotivation,29.241
2019-01-09,08:32,5,#wednesdaythoughts,12.602
2019-01-09,08:32,6,Rod Rosenstein,36.479
2019-01-09,08:32,7,Happy Founders,0
2019-01-09,08:32,8,Justice Department,19.284
2019-01-09,08:32,9,Eric Reid,0
2019-01-09,08:32,10,William Barr,0
2019-01-09,09:07,1,#LawEnforcementAppreciationDay,10.969
2019-01-09,09:07,2,#WednesdayWisdom,72.117
2019-01-09,09:07,3,#TheLiesWeAllTellOurselves,0
2019-01-09,09:07,4,#WednesdayMotivation,30.892
2019-01-09,09:07,5,Jeff Bezos,0
2019-01-09,09:07,6,#wednesdaythoughts,13.738
2019-01-09,09:07,7,MacKenzie Bezos,0
2019-01-09,09:07,8,Rod Rosenstein,41.288
2019-01-09,09:07,9,FEMA,17.674
2019-01-09,09:07,10,Forrest,21.759
2019-01-09,09:32,1,#LawEnforcementAppreciationDay,13.367
2019-01-09,09:32,2,#WednesdayWisdom,76.165
2019-01-09,09:32,3,#TheLiesWeAllTellOurselves,0
2019-01-09,09:32,4,Jeff Bezos,10.839
2019-01-09,09:32,5,#WednesdayMotivation,32.132
2019-01-09,09:32,6,#wednesdaythoughts,14.648
2019-01-09,09:32,7,FEMA,25.058
2019-01-09,09:32,8,MacKenzie Bezos,0
2019-01-09,09:32,9,Rod Rosenstein,43.971
2019-01-09,09:32,10,Cyn Santana,0
2019-01-09,10:02,1,#LawEnforcementAppreciationDay,16.611
2019-01-09,10:02,2,#WednesdayWisdom,80.733
2019-01-09,10:02,3,#TheLiesWeAllTellOurselves,0
2019-01-09,10:02,4,Jeff Bezos,13.974
2019-01-09,10:02,5,FEMA,32.649
2019-01-09,10:02,6,#WednesdayMotivation,33.515
2019-01-09,10:02,7,#wednesdaythoughts,15.495
2019-01-09,10:02,8,Mackenzie Bezos,0
2019-01-09,10:02,9,Eric Reid,0
2019-01-09,10:02,10,Rod Rosenstein,46.706
2019-01-09,10:32,1,#LawEnforcementAppreciationDay,19.305
2019-01-09,10:32,2,#WednesdayWisdom,85.168
2019-01-09,10:32,3,#TheLiesWeAllTellOurselves,11.260
2019-01-09,10:32,4,Vic Fangio,0
2019-01-09,10:32,5,Freddie Kitchens,14.887
2019-01-09,10:32,6,Jeff Bezos,17.412
2019-01-09,10:32,7,Gregg Williams,0
2019-01-09,10:32,8,FEMA,39.489
2019-01-09,10:32,9,#wednesdaythoughts,16.299
2019-01-09,10:32,10,#WednesdayMotivation,34.771
2019-01-09,11:02,1,#LawEnforcementAppreciationDay,22.023
2019-01-09,11:02,2,#WednesdayWisdom,88.634
2019-01-09,11:02,3,Vic Fangio,12.647
2019-01-09,11:02,4,#TheLiesWeAllTellOurselves,12.803
2019-01-09,11:02,5,Freddie Kitchens,16.699
2019-01-09,11:02,6,Jeff Bezos,20.671
2019-01-09,11:02,7,Gregg Williams,0
2019-01-09,11:02,8,FEMA,46.299
2019-01-09,11:02,9,#wednesdaythoughts,17.112
2019-01-09,11:02,10,#iHeartAwards,1.039.918
2019-01-09,11:32,1,#LawEnforcementAppreciationDay,24.690
2019-01-09,11:32,2,Vic Fangio,15.141
2019-01-09,11:32,3,#WednesdayWisdom,92.216
2019-01-09,11:32,4,#TheLiesWeAllTellOurselves,14.441
2019-01-09,11:32,5,Jeff Bezos,24.452
2019-01-09,11:32,6,Freddie Kitchens,18.501
2019-01-09,11:32,7,Gregg Williams,0
2019-01-09,11:32,8,FEMA,53.531
2019-01-09,11:32,9,#wednesdaythoughts,17.935
2019-01-09,11:32,10,#iHeartAwards,1.136.952
2019-01-09,12:02,1,#LawEnforcementAppreciationDay,27.460
2019-01-09,12:02,2,Jeff Bezos,28.781
2019-01-09,12:02,3,#TheLiesWeAllTellOurselves,15.909
2019-01-09,12:02,4,Vic Fangio,16.523
2019-01-09,12:02,5,#WednesdayWisdom,95.297
2019-01-09,12:02,6,Gregg Williams,0
2019-01-09,12:02,7,Freddie Kitchens,18.820
2019-01-09,12:02,8,FEMA,60.894
2019-01-09,12:02,9,#wednesdaythoughts,18.679
2019-01-09,12:02,10,#iHeartAwards,1.229.650
2019-01-09,12:33,1,#LawEnforcementAppreciationDay,30.267
2019-01-09,12:33,2,Jeff Bezos,33.268
2019-01-09,12:33,3,#TheLiesWeAllTellOurselves,17.271
2019-01-09,12:33,4,Vic Fangio,17.576
2019-01-09,12:33,5,#WednesdayWisdom,98.379
2019-01-09,12:33,6,Gregg Williams,0
2019-01-09,12:33,7,Freddie Kitchens,20.125
2019-01-09,12:33,8,FEMA,67.776
2019-01-09,12:33,9,#wednesdaythoughts,19.458
2019-01-09,12:33,10,#iHeartAwards,1.326.688
2019-01-09,13:03,1,#LawEnforcementAppreciationDay,33.049
2019-01-09,13:03,2,Jeff Bezos,37.753
2019-01-09,13:03,3,#TheLiesWeAllTellOurselves,18.759
2019-01-09,13:03,4,#WednesdayWisdom,101.314
2019-01-09,13:03,5,Gregg Williams,0
2019-01-09,13:03,6,Vic Fangio,18.322
2019-01-09,13:03,7,Freddie Kitchens,20.628
2019-01-09,13:03,8,FEMA,73.605
2019-01-09,13:03,9,#wednesdaythoughts,20.149
2019-01-09,13:03,10,#iHeartAwards,1.424.038
2019-01-09,13:33,1,#LawEnforcementAppreciationDay,36.727
2019-01-09,13:33,2,Jeff Bezos,41.887
2019-01-09,13:33,3,#TheLiesWeAllTellOurselves,20.100
2019-01-09,13:33,4,#WednesdayWisdom,104.044
2019-01-09,13:33,5,Gregg Williams,0
2019-01-09,13:33,6,Freddie Kitchens,21.601
2019-01-09,13:33,7,Vic Fangio,19.021
2019-01-09,13:33,8,FEMA,79.385
2019-01-09,13:33,9,#iHeartAwards,1.528.754
2019-01-09,13:33,10,#TheTitleOfMyTEDTalk,0
2019-01-09,14:03,1,#LawEnforcementAppreciationDay,39.657
2019-01-09,14:03,2,Jeff Bezos,45.614
